method,seed,num_circles,budget,length,risk,elapsed,ts
partition_radius,5,4,0,904.6879984191739,0,0.2041640281677246,1699828342.0739882
partition_st,5,4,0,904.6879984191739,0,0.20334792137145996,1699828342.277341
visibility,5,4,0,909.8824570732017,100.53911512395818,2.1322109699249268,1699828344.4095612
layers_solver,5,4,0,952.1233508767341,96.89085788135573,22.419036149978638,1699828366.828605
partition_radius,5,4,100,902.1117100983645,100,0.218886137008667,1699828367.047497
partition_st,5,4,100,902.2065786451432,100,0.23943805694580078,1699828367.2869408
visibility,5,4,100,900.7172343906628,81.17589342976325,2.2399742603302,1699828369.526921
layers_solver,5,4,100,903.090711035899,75.95322448344973,27.613028049468994,1699828397.139961
partition_radius,5,4,200,901.266275299803,200,0.303145170211792,1699828397.443114
partition_st,5,4,200,901.882344959713,200,0.34491610527038574,1699828397.7880352
visibility,5,4,200,900.0758009592631,152.43055100131969,2.4621829986572266,1699828400.250228
layers_solver,5,4,200,901.5177822571582,143.04402191830607,34.16187596321106,1699828434.412118
partition_radius,5,4,300,900.1983656023081,300,0.3989269733428955,1699828434.811054
partition_st,5,4,300,901.3942071356171,300,0.37891173362731934,1699828435.189971
visibility,5,4,300,900.0758009592631,152.43055100131969,2.679737091064453,1699828437.8697228
layers_solver,5,4,300,901.5177822571582,143.04402191830607,41.567774057388306,1699828479.4375172
partition_radius,5,4,400,900.1242620161622,400,0.3844578266143799,1699828479.8219829
partition_st,5,4,400,900.538497625651,400,0.16063189506530762,1699828479.9826188
visibility,5,4,400,900.0758009592631,152.43055100131969,2.9112181663513184,1699828482.8938508
layers_solver,5,4,400,901.5177822571582,143.04402191830607,48.41601896286011,1699828531.3098838
partition_radius,5,4,500,900.1242620161622,500,0.14852213859558105,1699828531.4593642
partition_st,5,4,500,900.1292969621843,500,0.17178916931152344,1699828531.631158
visibility,5,4,500,900.0758009592631,152.43055100131969,3.278256893157959,1699828534.9094248
layers_solver,5,4,500,901.5177822571582,143.04402191830607,55.19597315788269,1699828590.105412
partition_radius,5,4,600,900.1242620161622,600,0.1350102424621582,1699828590.24043
partition_st,5,4,600,900.1242620161622,600,0.17287993431091309,1699828590.413316
visibility,5,4,600,900.0758009592631,152.43055100131969,3.3001577854156494,1699828593.7134879
layers_solver,5,4,600,901.5177822571582,143.04402191830607,62.57173490524292,1699828656.285239
partition_radius,5,4,700,900.1242620161622,700,0.13602423667907715,1699828656.421271
partition_st,5,4,700,900.1242620161622,700,0.1515028476715088,1699828656.572779
visibility,5,4,700,900.0758009592631,152.43055100131969,3.494020938873291,1699828660.0668108
layers_solver,5,4,700,901.5177822571582,143.04402191830607,66.94865322113037,1699828727.0154781
partition_radius,5,4,800,900.1242620161622,800,0.1354687213897705,1699828727.150956
partition_st,5,4,800,900.1242620161622,800,0.13496780395507812,1699828727.285929
visibility,5,4,800,900.0758009592631,152.43055100131969,3.8679308891296387,1699828731.153871
layers_solver,5,4,800,901.5177822571582,143.04402191830607,75.17469096183777,1699828806.328575
partition_radius,5,4,900,900.1242620161622,900,0.13546490669250488,1699828806.4640481
partition_st,5,4,900,900.1242620161622,900,0.13524603843688965,1699828806.5993001
visibility,5,4,900,900.0758009592631,152.43055100131969,3.8861632347106934,1699828810.485474
layers_solver,5,4,900,901.5177822571582,143.04402191830607,81.76785707473755,1699828892.253342
partition_radius,5,4,1000,900.1242620161622,1000,0.13568806648254395,1699828892.3890371
partition_st,5,4,1000,900.1242620161622,1000,0.13482880592346191,1699828892.523871
visibility,5,4,1000,900.0758009592631,152.43055100131969,4.0982489585876465,1699828896.6221309
layers_solver,5,4,1000,901.5177822571582,143.04402191830607,89.95921325683594,1699828986.581357
partition_radius,5,4,0,925.0288456629165,0,0.3519711494445801,1699828986.934185
partition_st,5,4,0,925.0288456629165,0,0.34994006156921387,1699828987.284131
visibility,5,4,0,973.7929275250513,102.00176654122869,2.112490177154541,1699828989.396626
layers_solver,5,4,0,952.1233508767341,259.1446498132333,22.332252264022827,1699829011.728885
partition_radius,5,4,100,922.0780230609934,100,0.34459376335144043,1699829012.073484
partition_st,5,4,100,923.4275765229994,100,0.34329986572265625,1699829012.416789
visibility,5,4,100,924.9146477081263,86.47293217092947,2.2053818702697754,1699829014.6221771
layers_solver,5,4,100,922.949435406443,81.2099014594435,27.504835844039917,1699829042.127027
partition_radius,5,4,200,919.4103570800906,200,0.514685869216919,1699829042.6417222
partition_st,5,4,200,922.7809239621424,200,0.341109037399292,1699829042.982836
visibility,5,4,200,907.1928317970337,180.12728481892063,2.3964102268218994,1699829045.379254
layers_solver,5,4,200,909.594176932802,172.63279061506276,33.87172508239746,1699829079.250992
partition_radius,5,4,300,914.6138511657896,300,0.9450960159301758,1699829080.1960971
partition_st,5,4,300,922.2383643865757,300,0.3326568603515625,1699829080.52876
visibility,5,4,300,903.2657435115486,209.32985362228544,2.5979158878326416,1699829083.1266859
layers_solver,5,4,300,902.5389957774955,230.4433831079776,41.52536392211914,1699829124.652063
partition_radius,5,4,400,907.0933110202102,400,1.1324238777160645,1699829125.784496
partition_st,5,4,400,921.6130847212154,400,0.31919312477111816,1699829126.1036952
visibility,5,4,400,903.2657435115486,209.32985362228544,2.9003992080688477,1699829129.0041049
layers_solver,5,4,400,901.5177822571582,290.89917938943336,48.798802852630615,1699829177.802921
partition_radius,5,4,500,901.0500613043766,500,0.16010284423828125,1699829177.963032
partition_st,5,4,500,921.0473342477907,500,0.3249669075012207,1699829178.2880042
visibility,5,4,500,903.2657435115486,209.32985362228544,2.987358331680298,1699829181.275373
layers_solver,5,4,500,901.5177822571582,290.89917938943336,54.822097301483154,1699829236.097484
partition_radius,5,4,600,901.0500613043766,600,0.1601877212524414,1699829236.257679
partition_st,5,4,600,920.8562460317513,600,0.3292720317840576,1699829236.586957
visibility,5,4,600,903.2657435115486,209.32985362228544,3.170686960220337,1699829239.757654
layers_solver,5,4,600,901.5177822571582,290.89917938943336,60.866536140441895,1699829300.624203
partition_radius,5,4,700,901.0500613043766,700,0.16000604629516602,1699829300.784218
partition_st,5,4,700,920.6500364981441,700,0.3438382148742676,1699829301.128062
visibility,5,4,700,903.2657435115486,209.32985362228544,3.6037051677703857,1699829304.731781
layers_solver,5,4,700,901.5177822571582,290.89917938943336,68.23467230796814,1699829372.966466
partition_radius,5,4,800,901.0500613043766,800,0.15993785858154297,1699829373.126413
partition_st,5,4,800,912.4803172803765,800,0.329495906829834,1699829373.455916
visibility,5,4,800,903.2657435115486,209.32985362228544,3.7765629291534424,1699829377.23249
layers_solver,5,4,800,901.5177822571582,290.89917938943336,75.09393572807312,1699829452.326439
partition_radius,5,4,900,901.0500613043766,900,0.1601879596710205,1699829452.486635
partition_st,5,4,900,911.0624469770614,900,0.29416704177856445,1699829452.780807
visibility,5,4,900,903.2657435115486,209.32985362228544,3.904284954071045,1699829456.6851032
layers_solver,5,4,900,901.5177822571582,290.89917938943336,82.1043598651886,1699829538.789477
partition_radius,5,4,1000,901.0500613043766,1000,0.1602621078491211,1699829538.949748
partition_st,5,4,1000,911.0479187937883,1000,0.2942531108856201,1699829539.2440069
visibility,5,4,1000,903.2657435115486,209.32985362228544,3.837104082107544,1699829543.081121
layers_solver,5,4,1000,901.5177822571582,290.89917938943336,89.4682970046997,1699829632.549432
partition_radius,5,4,0,915.2636297870334,0,0.29097890853881836,1699829632.8413398
partition_st,5,4,0,915.2636297870334,0,0.2902200222015381,1699829633.131566
visibility,5,4,0,1444.3579158534822,110.00014443579158,2.1606669425964355,1699829635.292243
layers_solver,5,4,0,952.1233508767341,201.9512553665236,22.419127225875854,1699829657.711379
partition_radius,5,4,100,912.1621471068256,100,0.32131505012512207,1699829658.032701
partition_st,5,4,100,911.2476465690584,100,0.3000509738922119,1699829658.332757
visibility,5,4,100,911.1087563679279,80.36361190754444,2.246832847595215,1699829660.579596
layers_solver,5,4,100,913.2123745582762,87.9364047741881,27.505560874938965,1699829688.0851672
partition_radius,5,4,200,909.7938045092012,200,0.553354024887085,1699829688.63853
partition_st,5,4,200,907.4128868262902,200,0.26306772232055664,1699829688.9016042
visibility,5,4,200,903.4318848960083,179.8722653811901,2.4515669345855713,1699829691.353178
layers_solver,5,4,200,904.1932997538611,181.59481425516023,34.30636811256409,1699829725.659559
partition_radius,5,4,300,905.2392465566331,300,0.873621940612793,1699829726.533189
partition_st,5,4,300,907.3526752341297,300,0.2740190029144287,1699829726.807213
visibility,5,4,300,900.1525875313677,269.9176148498488,2.676577568054199,1699829729.483805
layers_solver,5,4,300,901.5177822571582,261.07293834026643,41.86480498313904,1699829771.348624
partition_radius,5,4,400,900.5955440160208,400,0.7302541732788086,1699829772.078885
partition_st,5,4,400,907.3041548608455,400,0.2836740016937256,1699829772.362564
visibility,5,4,400,900.1525875313677,269.9176148498488,2.887882947921753,1699829775.25046
layers_solver,5,4,400,901.5177822571582,261.07293834026643,48.370630979537964,1699829823.621106
partition_radius,5,4,500,900.0492724103829,500,0.1482229232788086,1699829823.7693381
partition_st,5,4,500,907.2574678259753,500,0.24521708488464355,1699829824.014561
visibility,5,4,500,900.1525875313677,269.9176148498488,3.078434944152832,1699829827.0930061
layers_solver,5,4,500,901.5177822571582,261.07293834026643,54.771507024765015,1699829881.864528
partition_radius,5,4,600,900.0492724103829,600,0.14779210090637207,1699829882.012327
partition_st,5,4,600,907.0431571511972,600,0.24799108505249023,1699829882.2603252
visibility,5,4,600,900.1525875313677,269.9176148498488,3.2731850147247314,1699829885.533524
layers_solver,5,4,600,901.5177822571582,261.07293834026643,61.35547614097595,1699829946.8899689
partition_radius,5,4,700,900.0492724103829,700,0.14836812019348145,1699829947.0383449
partition_st,5,4,700,907.0147470636599,700,0.2558169364929199,1699829947.294167
visibility,5,4,700,900.1525875313677,269.9176148498488,3.4305579662323,1699829950.724735
layers_solver,5,4,700,901.5177822571582,261.07293834026643,68.38083672523499,1699830019.1055858
partition_radius,5,4,800,900.0492724103829,800,0.14864206314086914,1699830019.2542348
partition_st,5,4,800,906.978457128369,800,0.2645082473754883,1699830019.518749
visibility,5,4,800,900.1525875313677,269.9176148498488,3.5905630588531494,1699830023.109323
layers_solver,5,4,800,901.5177822571582,261.07293834026643,74.79599785804749,1699830097.905337
partition_radius,5,4,900,900.0492724103829,900,0.1509251594543457,1699830098.056273
partition_st,5,4,900,906.9341508869791,900,0.27289295196533203,1699830098.329173
visibility,5,4,900,900.1525875313677,269.9176148498488,3.7906198501586914,1699830102.119809
layers_solver,5,4,900,901.5177822571582,261.07293834026643,81.66027188301086,1699830183.780094
partition_radius,5,4,1000,900.0492724103829,1000,0.14821624755859375,1699830183.928319
partition_st,5,4,1000,906.8819652505969,1000,0.2848691940307617,1699830184.213193
visibility,5,4,1000,900.1525875313677,269.9176148498488,4.279222011566162,1699830188.492426
layers_solver,5,4,1000,901.5177822571582,261.07293834026643,90.0718879699707,1699830278.564327
partition_radius,5,4,0,925.0116991296813,0,0.3571641445159912,1699830278.922362
partition_st,5,4,0,925.0116991296813,0,0.35504913330078125,1699830279.277417
visibility,5,4,0,937.5557631039371,206.9479903399604,2.043710947036743,1699830281.321134
layers_solver,5,4,0,952.1233508767341,310.5571869466635,22.395883798599243,1699830303.7170298
partition_radius,5,4,100,920.7838845268175,100,0.3617830276489258,1699830304.078819
partition_st,5,4,100,919.3915112981524,100,0.3661975860595703,1699830304.445023
visibility,5,4,100,1292.2172087017877,79.41036615682795,2.1324939727783203,1699830306.5775218
layers_solver,5,4,100,921.2594422799269,80.72268379686685,27.46626091003418,1699830334.043798
partition_radius,5,4,200,917.7492771948102,200,0.5297579765319824,1699830334.5735638
partition_st,5,4,200,915.4527272504183,200,0.3177909851074219,1699830334.89136
visibility,5,4,200,913.9458686542526,170.78666123494904,2.3175880908966064,1699830337.208956
layers_solver,5,4,200,914.6543209527399,179.30061532211909,34.51817297935486,1699830371.7271402
partition_radius,5,4,300,911.7911992031108,300,0.8933448791503906,1699830372.6204932
partition_st,5,4,300,914.3599577873845,300,0.3137187957763672,1699830372.934217
visibility,5,4,300,905.5962892484018,286.02563719170445,2.5373828411102295,1699830375.4716108
layers_solver,5,4,300,907.3646932794054,278.68955640938907,41.39515805244446,1699830416.866785
partition_radius,5,4,400,904.4071152983938,400,1.027831792831421,1699830417.8946261
partition_st,5,4,400,912.9267410100097,400,0.3193397521972656,1699830418.213971
visibility,5,4,400,900.6610142161477,326.0356597387651,2.730978012084961,1699830420.94496
layers_solver,5,4,400,901.5177822571582,331.6352859060702,48.77107286453247,1699830469.716046
partition_radius,5,4,500,900.0780030647287,500,0.23722410202026367,1699830469.953279
partition_st,5,4,500,911.1532389585795,500,0.34147095680236816,1699830470.294755
visibility,5,4,500,900.6610142161477,326.0356597387651,2.917449951171875,1699830473.2122161
layers_solver,5,4,500,901.5177822571582,331.6352859060702,54.29774498939514,1699830527.509975
partition_radius,5,4,600,900.0780030647287,600,0.17619609832763672,1699830527.6861792
partition_st,5,4,600,910.422904764403,600,0.36820483207702637,1699830528.05439
visibility,5,4,600,900.6610142161477,326.0356597387651,3.072216749191284,1699830531.1266181
layers_solver,5,4,600,901.5177822571582,331.6352859060702,62.3616509437561,1699830593.4882822
partition_radius,5,4,700,900.0780030647287,700,0.17620491981506348,1699830593.6644962
partition_st,5,4,700,910.2929715743558,700,0.3971703052520752,1699830594.061672
visibility,5,4,700,900.6610142161477,326.0356597387651,3.2555079460144043,1699830597.31719
layers_solver,5,4,700,901.5177822571582,331.6352859060702,67.50233697891235,1699830664.819542
partition_radius,5,4,800,900.0780030647287,800,0.17624759674072266,1699830664.995798
partition_st,5,4,800,907.0162581202817,800,0.37282681465148926,1699830665.36863
visibility,5,4,800,900.6610142161477,326.0356597387651,3.611565113067627,1699830668.980206
layers_solver,5,4,800,901.5177822571582,331.6352859060702,76.31669306755066,1699830745.296912
partition_radius,5,4,900,900.0780030647287,900,0.17614412307739258,1699830745.473065
partition_st,5,4,900,906.7924236101767,900,0.4108867645263672,1699830745.883958
visibility,5,4,900,900.6610142161477,326.0356597387651,3.6291110515594482,1699830749.5130801
layers_solver,5,4,900,901.5177822571582,331.6352859060702,80.84129190444946,1699830830.354385
partition_radius,5,4,1000,900.0780030647287,1000,0.17656803131103516,1699830830.5309608
partition_st,5,4,1000,906.5342319042211,1000,0.4443180561065674,1699830830.975286
visibility,5,4,1000,900.6610142161477,326.0356597387651,3.7975900173187256,1699830834.772885
layers_solver,5,4,1000,901.5177822571582,331.6352859060702,88.02266597747803,1699830922.7955651
partition_radius,5,4,0,920.3335406546506,0,0.44226694107055664,1699850416.52439
partition_st,5,4,0,920.3335406546506,0,0.39254117012023926,1699850416.916938
visibility,5,4,0,975.7633366980743,173.04503775355488,2.0833358764648438,1699850419.0002828
layers_solver,5,4,0,952.1233508767341,364.5298754206988,22.534364223480225,1699850441.534656
partition_radius,5,4,100,917.1488157572311,100,0.3833789825439453,1699850441.9180422
partition_st,5,4,100,917.4768541332776,100,0.3727850914001465,1699850442.290839
visibility,5,4,100,1001.6735088191276,76.58359034933785,2.113584041595459,1699850444.4044318
layers_solver,5,4,100,920.2729004511965,87.50430007920232,27.58004903793335,1699850471.984496
partition_radius,5,4,200,914.6747594890792,200,0.5918221473693848,1699850472.576328
partition_st,5,4,200,914.8156436629639,200,0.40969300270080566,1699850472.986052
visibility,5,4,200,904.5995083260092,178.88219338600481,2.3862812519073486,1699850475.372344
layers_solver,5,4,200,908.3561225249632,177.683733760946,35.6778359413147,1699850511.0501928
partition_radius,5,4,300,909.8014477997109,300,1.0874240398406982,1699850512.13763
partition_st,5,4,300,912.7004155541972,300,0.4053928852081299,1699850512.5430348
visibility,5,4,300,901.1493697017625,270.20067293483004,2.4992189407348633,1699850515.0422661
layers_solver,5,4,300,902.3882096233796,258.700386687779,41.50178813934326,1699850556.54407
partition_radius,5,4,400,903.6377002205024,400,1.3343629837036133,1699850557.8784451
partition_st,5,4,400,912.2587036961668,400,0.36248302459716797,1699850558.240937
visibility,5,4,400,901.1493697017625,270.20067293483004,2.8180770874023438,1699850561.0590248
layers_solver,5,4,400,901.5177822571582,314.7726876436581,49.40057182312012,1699850610.459612
partition_radius,5,4,500,900.3639075458691,500,0.2064046859741211,1699850610.666028
partition_st,5,4,500,912.007204511104,500,0.39725589752197266,1699850611.0632908
visibility,5,4,500,901.1493697017625,270.20067293483004,2.860974073410034,1699850613.924279
layers_solver,5,4,500,901.5177822571582,314.7726876436581,55.825318336486816,1699850669.749611
partition_radius,5,4,600,900.3639075458691,600,0.208939790725708,1699850669.9585621
partition_st,5,4,600,911.6559786347793,600,0.4505956172943115,1699850670.409166
visibility,5,4,600,901.1493697017625,270.20067293483004,3.0609378814697266,1699850673.470117
layers_solver,5,4,600,901.5177822571582,314.7726876436581,62.991026878356934,1699850736.4611578
partition_radius,5,4,700,900.3639075458691,700,0.21041107177734375,1699850736.6715798
partition_st,5,4,700,911.2057494151156,700,0.519752025604248,1699850737.191339
visibility,5,4,700,901.1493697017625,270.20067293483004,3.2486441135406494,1699850740.44
layers_solver,5,4,700,901.5177822571582,314.7726876436581,69.1600878238678,1699850809.6001012
partition_radius,5,4,800,900.3639075458691,800,0.21231889724731445,1699850809.812429
partition_st,5,4,800,910.6606051963472,800,0.6158738136291504,1699850810.428315
visibility,5,4,800,901.1493697017625,270.20067293483004,3.433439016342163,1699850813.8617659
layers_solver,5,4,800,901.5177822571582,314.7726876436581,78.96826195716858,1699850892.830047
partition_radius,5,4,900,900.3639075458691,900,0.2169349193572998,1699850893.0469918
partition_st,5,4,900,910.0318430307707,900,0.745323896408081,1699850893.792326
visibility,5,4,900,901.1493697017625,270.20067293483004,3.590384006500244,1699850897.382723
layers_solver,5,4,900,901.5177822571582,314.7726876436581,83.15286803245544,1699850980.535604
partition_radius,5,4,1000,900.3639075458691,1000,0.21234893798828125,1699850980.7479649
partition_st,5,4,1000,909.2643660141057,1000,0.8749382495880127,1699850981.622912
visibility,5,4,1000,901.1493697017625,270.20067293483004,3.7883498668670654,1699850985.411273
layers_solver,5,4,1000,901.5177822571582,314.7726876436581,89.6327497959137,1699851075.044034
partition_radius,5,4,0,926.2110690095619,0,0.41759681701660156,1699851075.4623191
partition_st,5,4,0,926.2110690095619,0,0.41430020332336426,1699851075.8766248
visibility,5,4,0,1313.6518531225802,97.39944848889019,2.098068952560425,1699851077.974703
layers_solver,5,4,0,952.1233508767341,455.864647030602,22.442200899124146,1699851100.416914
partition_radius,5,4,100,923.4191034711952,100,0.40726208686828613,1699851100.824182
partition_st,5,4,100,924.0719016294944,100,0.43601107597351074,1699851101.2601979
visibility,5,4,100,1252.7098057295862,82.15610003231589,2.1705410480499268,1699851103.430746
layers_solver,5,4,100,921.9192890820798,85.31753518406467,28.70847988128662,1699851132.1392372
partition_radius,5,4,200,920.7834050691574,200,0.49450206756591797,1699851132.633748
partition_st,5,4,200,923.4667804037188,200,0.6480460166931152,1699851133.281803
visibility,5,4,200,916.087328650681,189.2918821925483,2.32739520072937,1699851135.609206
layers_solver,5,4,200,909.7335383459658,179.00254488369575,35.33757996559143,1699851170.946802
partition_radius,5,4,300,915.825489939308,300,0.7396402359008789,1699851171.686451
partition_st,5,4,300,922.7138171486712,300,0.983483076095581,1699851172.669939
visibility,5,4,300,911.3394499252493,211.9604702890494,2.5026402473449707,1699851175.172588
layers_solver,5,4,300,904.7273851396949,222.74489883190645,42.04506874084473,1699851217.21767
partition_radius,5,4,400,908.5021860286195,400,1.0092718601226807,1699851218.2269492
partition_st,5,4,400,921.0743814492806,400,0.2696261405944824,1699851218.4965801
visibility,5,4,400,911.3394499252493,211.9604702890494,2.6849989891052246,1699851221.181589
layers_solver,5,4,400,901.8614781064167,330.294511323064,48.78900194168091,1699851269.970604
partition_radius,5,4,500,905.4288742681177,500,0.23622870445251465,1699851270.206841
partition_st,5,4,500,919.2782112902933,500,0.27112412452697754,1699851270.47797
visibility,5,4,500,911.3394499252493,211.9604702890494,2.857166290283203,1699851273.335147
layers_solver,5,4,500,901.5177822571582,396.0096417250088,56.167579889297485,1699851329.502743
partition_radius,5,4,600,905.4288742681177,600,0.21982312202453613,1699851329.722574
partition_st,5,4,600,916.8682182051895,600,0.2782270908355713,1699851330.0008059
visibility,5,4,600,911.3394499252493,211.9604702890494,3.027155876159668,1699851333.027979
layers_solver,5,4,600,901.5177822571582,396.0096417250088,61.15056395530701,1699851394.178559
partition_radius,5,4,700,905.4288742681177,700,0.21959686279296875,1699851394.398164
partition_st,5,4,700,913.7422350416407,700,0.28423595428466797,1699851394.6824052
visibility,5,4,700,911.3394499252493,211.9604702890494,3.1837191581726074,1699851397.866136
layers_solver,5,4,700,901.5177822571582,396.0096417250088,68.12958097457886,1699851465.9957309
partition_radius,5,4,800,905.4288742681177,800,0.21971702575683594,1699851466.215455
partition_st,5,4,800,910.5407801931384,800,0.29482293128967285,1699851466.510284
visibility,5,4,800,911.3394499252493,211.9604702890494,3.440786838531494,1699851469.951082
layers_solver,5,4,800,901.5177822571582,396.0096417250088,76.28825283050537,1699851546.239347
partition_radius,5,4,900,905.4288742681177,900,0.21902799606323242,1699851546.4583821
partition_st,5,4,900,907.4105262670715,900,0.2936708927154541,1699851546.752058
visibility,5,4,900,911.3394499252493,211.9604702890494,3.522895097732544,1699851550.274963
layers_solver,5,4,900,901.5177822571582,396.0096417250088,80.68737316131592,1699851630.9623501
partition_radius,5,4,1000,905.4288742681177,1000,0.22033095359802246,1699851631.182689
partition_st,5,4,1000,905.4288742681177,1000,0.2701387405395508,1699851631.4528341
visibility,5,4,1000,911.3394499252493,211.9604702890494,3.8707878589630127,1699851635.323634
layers_solver,5,4,1000,901.5177822571582,396.0096417250088,88.52886700630188,1699851723.852514
partition_radius,5,4,0,917.9109141292051,0,0.2775437831878662,1699851724.130817
partition_st,5,4,0,917.9109141292051,0,0.27599382400512695,1699851724.406817
visibility,5,4,0,1414.9772458465322,95.24763804734694,2.1099660396575928,1699851726.516787
layers_solver,5,4,0,952.1233508767341,265.4147859807917,22.441784143447876,1699851748.9585788
partition_radius,5,4,100,914.8690207591607,100,0.29752612113952637,1699851749.2561111
partition_st,5,4,100,914.7603172891345,100,0.36563920974731445,1699851749.621755
visibility,5,4,100,1290.2638114497747,72.68068486529266,2.2144880294799805,1699851751.836252
layers_solver,5,4,100,915.3139037547318,85.85799477486607,28.67168617248535,1699851780.507949
partition_radius,5,4,200,911.6736446663945,200,0.4567899703979492,1699851780.965834
partition_st,5,4,200,911.2219873490214,200,0.6650538444519043,1699851781.6308942
visibility,5,4,200,901.4232066463776,189.57779778221447,2.4522688388824463,1699851784.083172
layers_solver,5,4,200,902.5078797870284,176.29721109960738,35.58073687553406,1699851819.663923
partition_radius,5,4,300,905.6517180275903,300,0.6803147792816162,1699851820.344247
partition_st,5,4,300,908.0612106924973,300,0.2214038372039795,1699851820.565656
visibility,5,4,300,901.4232066463776,189.57779778221447,2.617163896560669,1699851823.182833
layers_solver,5,4,300,901.5177822571582,196.95987536164333,41.412017822265625,1699851864.5948648
partition_radius,5,4,400,900.1593993142326,400,0.7010672092437744,1699851865.295943
partition_st,5,4,400,907.1356849039942,400,0.17385506629943848,1699851865.469804
visibility,5,4,400,901.4232066463776,189.57779778221447,2.829455852508545,1699851868.29927
layers_solver,5,4,400,901.5177822571582,196.95987536164333,49.217458963394165,1699851917.516742
partition_radius,5,4,500,900.0740668989699,500,0.14845800399780273,1699851917.665209
partition_st,5,4,500,905.7673967600622,500,0.18089795112609863,1699851917.8461142
visibility,5,4,500,901.4232066463776,189.57779778221447,3.0223448276519775,1699851920.868469
layers_solver,5,4,500,901.5177822571582,196.95987536164333,54.81634211540222,1699851975.6848278
partition_radius,5,4,600,900.0740668989699,600,0.14803695678710938,1699851975.832874
partition_st,5,4,600,904.0846540056198,600,0.18894386291503906,1699851976.021823
visibility,5,4,600,901.4232066463776,189.57779778221447,3.212568998336792,1699851979.234404
layers_solver,5,4,600,901.5177822571582,196.95987536164333,61.71347093582153,1699852040.9478881
partition_radius,5,4,700,900.0740668989699,700,0.14834809303283691,1699852041.0962439
partition_st,5,4,700,902.0162736307634,700,0.19384288787841797,1699852041.290093
visibility,5,4,700,901.4232066463776,189.57779778221447,3.3803348541259766,1699852044.670439
layers_solver,5,4,700,901.5177822571582,196.95987536164333,68.20384788513184,1699852112.874301
partition_radius,5,4,800,900.0740668989699,800,0.14830398559570312,1699852113.022613
partition_st,5,4,800,900.3857216430466,800,0.18898415565490723,1699852113.2116039
visibility,5,4,800,901.4232066463776,189.57779778221447,3.6402690410614014,1699852116.851882
layers_solver,5,4,800,901.5177822571582,196.95987536164333,75.5290789604187,1699852192.380974
partition_radius,5,4,900,900.0740668989699,900,0.14823102951049805,1699852192.529212
partition_st,5,4,900,900.0740668989699,900,0.15816116333007812,1699852192.687378
visibility,5,4,900,901.4232066463776,189.57779778221447,3.7441940307617188,1699852196.4315882
layers_solver,5,4,900,901.5177822571582,196.95987536164333,83.4713683128357,1699852279.9029682
partition_radius,5,4,1000,900.0740668989699,1000,0.14827418327331543,1699852280.05125
partition_st,5,4,1000,900.0740668989699,1000,0.14882826805114746,1699852280.200083
visibility,5,4,1000,901.4232066463776,189.57779778221447,3.9369421005249023,1699852284.137035
layers_solver,5,4,1000,901.5177822571582,196.95987536164333,87.26029372215271,1699852371.397342
partition_radius,5,4,0,907.6541230463426,0,0.28296804428100586,1699852371.681063
partition_st,5,4,0,907.6541230463426,0,0.281893253326416,1699852371.962961
visibility,5,4,0,945.1779761111395,99.77644799410302,2.0826640129089355,1699852374.045631
layers_solver,5,4,0,952.1233508767341,355.5807523480488,22.446603059768677,1699852396.4922419
partition_radius,5,4,100,904.198857149578,100,0.30350399017333984,1699852396.795752
partition_st,5,4,100,904.1465788069573,100,0.33712196350097656,1699852397.13288
visibility,5,4,100,902.6153269068238,83.41251406958483,2.2072911262512207,1699852399.340179
layers_solver,5,4,100,902.9457536183054,82.92786862888099,28.025229930877686,1699852427.365422
partition_radius,5,4,200,902.8295903995695,200,0.39055418968200684,1699852427.7559848
partition_st,5,4,200,903.2905335028696,200,0.4439430236816406,1699852428.199934
visibility,5,4,200,902.5710551570312,105.92368730703325,2.380535125732422,1699852430.580478
layers_solver,5,4,200,902.3882096233796,137.2430993543115,35.59847688674927,1699852466.178966
partition_radius,5,4,300,901.6344359925013,300,0.4890286922454834,1699852466.668003
partition_st,5,4,300,902.4527340492098,300,0.3523447513580322,1699852467.020354
visibility,5,4,300,902.5710551570312,105.92368730703325,2.583756923675537,1699852469.60412
layers_solver,5,4,300,901.5177822571582,253.35535783944542,41.9665310382843,1699852511.570665
partition_radius,5,4,400,901.6169608131854,400,0.4785308837890625,1699852512.0492039
partition_st,5,4,400,901.6236788220467,400,0.2838771343231201,1699852512.333086
visibility,5,4,400,902.5710551570312,105.92368730703325,2.779594898223877,1699852515.112694
layers_solver,5,4,400,901.5177822571582,253.35535783944542,48.88488578796387,1699852563.9975958
partition_radius,5,4,500,901.6169608131854,500,0.20644879341125488,1699852564.204053
partition_st,5,4,500,901.6169608131854,500,0.2857999801635742,1699852564.4898582
visibility,5,4,500,902.5710551570312,105.92368730703325,2.9533588886260986,1699852567.443228
layers_solver,5,4,500,901.5177822571582,253.35535783944542,55.59193801879883,1699852623.035182
partition_radius,5,4,600,901.6169608131854,600,0.2067701816558838,1699852623.24196
partition_st,5,4,600,901.6169608131854,600,0.2287449836730957,1699852623.47071
visibility,5,4,600,902.5710551570312,105.92368730703325,3.1324548721313477,1699852626.603175
layers_solver,5,4,600,901.5177822571582,253.35535783944542,60.953234910964966,1699852687.5564249
partition_radius,5,4,700,901.6169608131854,700,0.206650972366333,1699852687.763086
partition_st,5,4,700,901.6169608131854,700,0.20630788803100586,1699852687.969398
